     1    0.20944E-01    0.25185E+00
     2    0.41888E-01    0.16149E+01
     3    0.62832E-01    0.50036E+01
     4    0.83776E-01    0.81057E+01
     5    0.10472E+00    0.10938E+02
     6    0.12566E+00    0.15165E+02
     7    0.14661E+00    0.17349E+02
     8    0.16755E+00    0.18231E+02
     9    0.18850E+00    0.19853E+02
    10    0.20944E+00    0.21453E+02
    11    0.23038E+00    0.22332E+02
    12    0.25133E+00    0.24051E+02
    13    0.27227E+00    0.25454E+02
    14    0.29322E+00    0.24529E+02
    15    0.31416E+00    0.25222E+02
    16    0.33510E+00    0.26089E+02
    17    0.35605E+00    0.25201E+02
    18    0.37699E+00    0.27412E+02
    19    0.39794E+00    0.26791E+02
    20    0.41888E+00    0.27686E+02
    21    0.43982E+00    0.26293E+02
    22    0.46077E+00    0.27681E+02
    23    0.48171E+00    0.26948E+02
    24    0.50265E+00    0.27463E+02
    25    0.52360E+00    0.27207E+02
    26    0.54454E+00    0.27193E+02
    27    0.56549E+00    0.27139E+02
    28    0.58643E+00    0.27279E+02
    29    0.60737E+00    0.27257E+02
    30    0.62832E+00    0.28138E+02
    31    0.64926E+00    0.27558E+02
    32    0.67021E+00    0.27661E+02
    33    0.69115E+00    0.27709E+02
    34    0.71209E+00    0.27552E+02
    35    0.73304E+00    0.27595E+02
    36    0.75398E+00    0.28549E+02
    37    0.77493E+00    0.27786E+02
    38    0.79587E+00    0.27761E+02
    39    0.81681E+00    0.28026E+02
    40    0.83776E+00    0.28598E+02
    41    0.85870E+00    0.27721E+02
    42    0.87965E+00    0.28251E+02
    43    0.90059E+00    0.28231E+02
    44    0.92153E+00    0.28288E+02
    45    0.94248E+00    0.28460E+02
    46    0.96342E+00    0.28044E+02
    47    0.98437E+00    0.27930E+02
    48    0.10053E+01    0.28414E+02
    49    0.10263E+01    0.28420E+02
    50    0.10472E+01    0.28269E+02
    51    0.10681E+01    0.28075E+02
    52    0.10891E+01    0.28270E+02
    53    0.11100E+01    0.28626E+02
    54    0.11310E+01    0.28249E+02
    55    0.11519E+01    0.28231E+02
    56    0.11729E+01    0.28316E+02
    57    0.11938E+01    0.28636E+02
    58    0.12147E+01    0.28192E+02
    59    0.12357E+01    0.28259E+02
    60    0.12566E+01    0.28256E+02
    61    0.12776E+01    0.27994E+02
    62    0.12985E+01    0.28409E+02
    63    0.13195E+01    0.28194E+02
    64    0.13404E+01    0.28231E+02
    65    0.13614E+01    0.28344E+02
    66    0.13823E+01    0.28249E+02
    67    0.14032E+01    0.28357E+02
    68    0.14242E+01    0.28087E+02
    69    0.14451E+01    0.28107E+02
    70    0.14661E+01    0.28206E+02
    71    0.14870E+01    0.28309E+02
    72    0.15080E+01    0.28180E+02
    73    0.15289E+01    0.28093E+02
    74    0.15499E+01    0.28133E+02
    75    0.15708E+01    0.28248E+02
    76    0.15917E+01    0.28059E+02
    77    0.16127E+01    0.28127E+02
    78    0.16336E+01    0.28002E+02
    79    0.16546E+01    0.28199E+02
    80    0.16755E+01    0.27957E+02
    81    0.16965E+01    0.28158E+02
    82    0.17174E+01    0.28195E+02
    83    0.17383E+01    0.28114E+02
    84    0.17593E+01    0.28145E+02
    85    0.17802E+01    0.28027E+02
    86    0.18012E+01    0.28147E+02
    87    0.18221E+01    0.28064E+02
    88    0.18431E+01    0.28338E+02
    89    0.18640E+01    0.28413E+02
    90    0.18850E+01    0.28291E+02
    91    0.19059E+01    0.28342E+02
    92    0.19268E+01    0.28419E+02
    93    0.19478E+01    0.28349E+02
    94    0.19687E+01    0.28265E+02
    95    0.19897E+01    0.28477E+02
    96    0.20106E+01    0.28447E+02
    97    0.20316E+01    0.28593E+02
    98    0.20525E+01    0.28775E+02
    99    0.20735E+01    0.28769E+02
   100    0.20944E+01    0.28893E+02
   101    0.21153E+01    0.28899E+02
   102    0.21363E+01    0.29080E+02
   103    0.21572E+01    0.29027E+02
   104    0.21782E+01    0.29241E+02
   105    0.21991E+01    0.29532E+02
   106    0.22201E+01    0.29645E+02
   107    0.22410E+01    0.29884E+02
   108    0.22619E+01    0.30047E+02
   109    0.22829E+01    0.30519E+02
   110    0.23038E+01    0.30703E+02
   111    0.23248E+01    0.31025E+02
   112    0.23457E+01    0.31362E+02
   113    0.23667E+01    0.31867E+02
   114    0.23876E+01    0.32371E+02
   115    0.24086E+01    0.33494E+02
   116    0.24295E+01    0.39296E+02
   117    0.24504E+01    0.39836E+02
   118    0.24714E+01    0.40533E+02
   119    0.24923E+01    0.41027E+02
   120    0.25133E+01    0.41483E+02
   121    0.25342E+01    0.41669E+02
   122    0.25552E+01    0.42134E+02
   123    0.25761E+01    0.42439E+02
   124    0.25970E+01    0.42906E+02
   125    0.26180E+01    0.43237E+02
   126    0.26389E+01    0.43626E+02
   127    0.26599E+01    0.44058E+02
